userId,title,rating
505,Decline dumbbell fly and press,2.6
505,Skip,3.1
505,Shoulder T,4.6
505,Rack pull,4.4
505,Sled Push,1.9
505,Elliptical trainer,2.0
505,Power snatch-,4.1
506,Decline dumbbell fly and press,2.2
506,Slalom jumps,3.3
506,Alternating standing glute stretch,3.9
506,Rack pull,3.0
506,Tire flip,1.3
506,Stair climber,3.0
506,Push-press,3.7
507,Band upright row,2.4
507,Medicine ball ninja,2.5
507,Bar shoulder extension stretch,4.8
507,Good Morning,3.2
507,Sled Push,3.1
507,Stationary bike,2.5
507,Power snatch-,4.0
508,Squat with alternating side leg raise,2.7
508,Knee Tuck Jump,2.8
508,Crab single-arm reach,3.5
508,Barbell back squat to box,1.8
508,Bear crawl sled drag,1.9
508,Rower,3.7
508,Behind-the-head push-press,4.0
509,Close-grip hands-elevated push-up,4.4
509,Box jump,4.1
509,Cross-body shoulder stretch,4.9
509,Barbell Hip Thrust,4.8
509,Tire flip,3.4
509,Sled push-,3.5
509,Clean and jerk,3.9
510,FYR Dumbbell Biceps Curl,2.0
510,Burpee box jump,2.6
510,Half bird dog,3.4
510,Board bench press,4.1
510,Tire flip,2.1
510,Stair climber,2.0
510,Power snatch-,1.9
511,Glute ham raise-,1.4
511,Bench skip,4.1
511,Standing side bend stretch,3.5
511,Glute Ham Raise,2.6
511,Tire flip,2.2
511,Burpee,1.4
511,Clean and jerk,4.8
512,Band overhead squat,3.9
512,Skip,1.8
512,Standing side bend stretch,1.3
512,Barbell deficit deadlift,4.4
512,Dumbbell farmer's walk,3.4
512,Treadmill running,3.8
512,Power snatch-,2.8
513,Plate shoulder circle big to small,1.7
513,Jumping jack-,2.2
513,Iliotibial band SMR,1.9
513,Sumo deadlift,4.5
513,Dumbbell farmer's walk,4.3
513,Burpee,1.4
513,Power snatch-,4.6
514,Exercise ball weighted hyperextension,4.2
514,In-out jump squat,1.7
514,Standing side bend stretch,2.7
514,Barbell back squat to box,1.2
514,Dumbbell farmer's walk,4.1
514,Jumping Jack,4.2
514,Clean and jerk,3.7
515,Lying bench reverse crunch,3.0
515,Clapping Push-Up,4.9
515,Iliotibial band SMR,2.2
515,Barbell glute bridge,1.9
515,Bear crawl sled drag,2.6
515,Treadmill walking,4.0
515,Push-jerk,1.9
516,TBS Incline Dumbbell Curl,3.8
516,Burpee tuck jump,4.0
516,Quadriceps SMR,2.2
516,Barbell back squat to box,3.0
516,Tire flip,2.1
516,High knees,1.4
516,Push-press,3.0
517,Barbell Incline Bench Press Medium-Grip,2.0
517,Jumping knee up-down,3.6
517,Reach-roll-lift combo,1.3
517,Board bench press,3.1
517,Dumbbell farmer's walk,4.4
517,Plate push,2.1
517,Push-press,2.8
518,Reverse-grip cable straight-bar push-down,2.0
518,Box Jump (Multiple Response),2.8
518,World's greatest stretch,2.2
518,Board bench press,2.2
518,Tire flip,4.0
518,Shuttle run,3.6
518,Power snatch-,2.8
519,Wall squat,2.7
519,Wall sprawl,4.2
519,Exercise ball torso rotation,4.0
519,Barbell Hip Thrust,1.9
519,Bear crawl sled drag,2.0
519,Shuttle run,2.8
519,Power snatch-,1.9
520,ACFT Hanging leg tuck,2.3
520,Mountain climber,4.3
520,Lying quad stretch with band,3.9
520,Glute Ham Raise,1.5
520,Dumbbell farmer's walk,3.6
520,Treadmill jogging,3.7
520,Push-press,3.5
521,King Maker Dumbbell Farmer's Carry,1.4
521,In-out jump squat,1.2
521,Exercise ball chest stretch,3.2
521,Barbell glute bridge,3.1
521,Sled Push,2.6
521,Sled push-,4.7
521,Push-jerk,3.1
522,Alternating biceps curl,3.4
522,Burpee tuck jump,1.4
522,Iliotibial band SMR,4.8
522,Barbell deficit deadlift,2.6
522,Bear crawl sled drag,1.2
522,Stationary bike,4.3
522,Push-press,1.4
523,Barbell hip thrust-,3.4
523,Running lunge,3.5
523,Superman,2.4
523,Barbell glute bridge,1.1
523,Bear crawl sled drag,4.4
523,Treadmill running,1.5
523,Push-jerk,1.6
524,Weighted back extension,2.4
524,Jumping knee up-down,1.5
524,Cross-body shoulder stretch,1.3
524,Rack pull,2.2
524,Sled Push,4.0
524,Stair climber,4.8
524,Clean and jerk,4.3
525,Bench mountain climber,2.7
525,Lateral hop,2.8
525,Latissimus dorsi SMR,2.5
525,Glute Ham Raise,3.4
525,Bear crawl sled drag,4.3
525,High knees,1.4
525,Clean and jerk,2.7
526,Bent-arm barbell pull-over,3.9
526,Medicine Ball Chest Pass,2.6
526,Reverse lunge,1.5
526,Glute Ham Raise,4.3
526,Bear crawl sled drag,1.3
526,Shadow boxing,3.8
526,Behind-the-head push-press,2.9
527,Goblet Squat,4.2
527,Sprawl frog kick,1.3
527,Reverse lunge,3.5
527,Sumo deadlift,1.7
527,Tire flip,4.2
527,Jumping Jack,2.0
527,Clean and jerk,4.6
528,Seated cable chest fly,1.4
528,Medicine Ball Chest Pass,4.4
528,Half bird dog,4.1
528,Barbell glute bridge,1.6
528,Tire flip,4.0
528,Stair climber,3.7
528,Power snatch-,4.0
529,Single-leg V-up,1.7
529,Wall mountain climber,1.4
529,Lying quad stretch with band,1.7
529,Rack pull,2.1
529,Tire flip,4.8
529,Shadow boxing,2.5
529,Power snatch-,2.4
530,Lying cable lateral raise,2.3
530,Lateral hop,2.7
530,Single-leg balance and reach,3.8
530,Rack pull,3.0
530,Dumbbell farmer's walk,3.2
530,Jumping Jack,4.2
530,Clean and jerk,4.4
531,Seated hammer curl,4.8
531,90-degree jump squat,4.9
531,Lying glute stretch,1.6
531,Speed Box Squat,4.2
531,Bear crawl sled drag,1.4
531,Jumping Jack,1.5
531,Push-press,4.7
532,Hack Squat,4.7
532,Wall mountain climber,1.9
532,Lying groin stretch with band,1.6
532,Sumo deadlift,2.8
532,Tire flip,3.2
532,Treadmill running,1.3
532,Clean and jerk,4.1
533,Goblet squat-,1.3
533,Burpee box jump,4.5
533,Toe Touchers,1.2
533,Barbell glute bridge,2.4
533,Dumbbell farmer's walk,1.3
533,Stairmaster,4.0
533,Power snatch-,4.1
534,Leg press-,3.9
534,Split Jump,2.2
534,Shoulder T,3.8
534,Speed Box Squat,3.4
534,Sled Push,1.2
534,Jumping Jack,1.6
534,Push-jerk,4.8
535,Sphinx push-up,3.9
535,Jumping jack-,4.7
535,Lying hamstring stretch with band,2.8
535,Barbell back squat to box,3.8
535,Tire flip,3.4
535,Treadmill running,4.2
535,Behind-the-head push-press,4.2
536,Dumbbell walking calf raise,2.3
536,Burpee tuck jump,4.6
536,Half bird dog,2.0
536,Dumbbell floor press,2.1
536,Dumbbell farmer's walk,3.2
536,Shadow boxing,2.4
536,Behind-the-head push-press,1.8
537,AM Leg Lift,3.0
537,Split Jump,4.0
537,Brachialis SMR,3.7
537,Barbell glute bridge,4.4
537,Bear crawl sled drag,2.8
537,Jumping Jack,4.3
537,Push-press,1.6
538,Single-leg leg extension-,4.3
538,Lateral box jump,3.3
538,Lying glute stretch,1.7
538,Glute Ham Raise,2.7
538,Tire flip,1.3
538,Rower,2.6
538,Power snatch-,4.3
539,Total Fitness Hollow Hold,2.6
539,Lateral hop,5.0
539,Child's pose,4.7
539,Speed Box Squat,3.6
539,Tire flip,3.9
539,Treadmill running,1.7
539,Push-jerk,4.2
540,Dumbbell lateral raise,4.4
540,Medicine Ball Chest Pass,2.8
540,Cross-body shoulder stretch,1.6
540,Barbell glute bridge,1.1
540,Sled Push,2.7
540,Stationary bike,1.8
540,Clean and jerk,1.7
541,Barbell Deadlift,4.7
541,Medicine ball ninja,1.7
541,Single-leg balance and reach,3.6
541,Board bench press,2.7
541,Tire flip,1.8
541,Burpee,2.3
541,Behind-the-head push-press,1.6
542,Incline Bench Rear Dumbbell Fly - Gethin Variation,3.3
542,Carioca quick step,4.0
542,Cross-body shoulder stretch,4.6
542,Barbell deficit deadlift,4.3
542,Dumbbell farmer's walk,2.0
542,Sled push-,1.3
542,Clean and jerk,1.5
543,Weighted pull-up,4.6
543,Split Jump,1.4
543,Kneeling hip flexor stretch,4.0
543,Sumo deadlift,4.7
543,Bear crawl sled drag,2.6
543,Sled push-,4.8
543,Behind-the-head push-press,3.9
544,Kettlebell power clean,3.6
544,Lateral hop,2.8
544,Bent Over Shoulder Y,4.4
544,Barbell back squat to box,2.2
544,Bear crawl sled drag,2.0
544,Sled push-,1.6
544,Behind-the-head push-press,3.7
545,Incline Dumbbell Curl - Gethin Variation,4.0
545,Slalom jumps,3.3
545,Bent Over Shoulder Y,1.1
545,Sumo deadlift,5.0
545,Dumbbell farmer's walk,4.4
545,Treadmill walking,4.3
545,Clean and jerk,3.8
546,EZ-Bar Curl,4.4
546,Box Jump (Multiple Response),1.3
546,Reverse lunge,3.8
546,Barbell deficit deadlift,1.1
546,Dumbbell farmer's walk,4.7
546,Rower,3.9
546,Power snatch-,4.6
547,Seated Side Lateral Raise,4.2
547,In-out jump squat,1.2
547,Arm circle,1.0
547,Board bench press,1.7
547,Bear crawl sled drag,1.8
547,Stair climber,1.4
547,Push-jerk,3.7
548,Kettlebell upright row and press,2.9
548,Skip,1.5
548,Arm circle,4.3
548,Barbell back squat to box,1.6
548,Sled Push,2.2
548,Burpee,3.5
548,Clean and jerk,3.2
549,Paul Carter Barbell Curl,2.6
549,Medicine ball slam,1.3
549,Rhomboids SMR,3.6
549,Rack pull,2.8
549,Sled Push,3.7
549,Jumping rope,2.6
549,Behind-the-head push-press,1.9
550,Incline face-down bar front raise,3.1
550,Dumbbell jump squat,3.9
550,Single-leg lying cross-over stretch,2.5
550,Glute Ham Raise,1.7
550,Tire flip,2.9
550,Stationary bike,4.8
550,Clean and jerk,4.3
551,Side plank pulse,1.2
551,Split Jump,4.0
551,World's greatest stretch,2.8
551,Barbell Hip Thrust,5.0
551,Dumbbell farmer's walk,1.5
551,High knees,3.6
551,Clean and jerk,3.2
552,Sissy squat,2.6
552,Bench skip,3.3
552,Alternating lunge jump,2.8
552,Barbell Hip Thrust,1.7
552,Dumbbell farmer's walk,4.0
552,High knees,2.4
552,Push-press,1.9
553,Overhead bar front raise,2.7
553,Broad jump,3.5
553,Cross-body shoulder stretch,2.7
553,Barbell glute bridge,3.8
553,Bear crawl sled drag,3.9
553,Rower,3.1
553,Push-jerk,2.8
554,30 Decline Press Sit-Up,1.6
554,Sprawl frog kick,3.5
554,Exercise ball chest stretch,4.5
554,Speed Box Squat,4.3
554,Dumbbell farmer's walk,2.3
554,Treadmill jogging,4.3
554,Power snatch-,2.4
555,Reverse Machine Flyes,4.4
555,In-out jump squat,2.5
555,Lying groin stretch with band,2.8
555,Barbell deficit deadlift,2.2
555,Sled Push,3.6
555,Treadmill jogging,3.9
555,Behind-the-head push-press,1.7
556,Wide-Grip Lat Pull-Down - Gethin Variation,2.2
556,Jumping jack-,1.8
556,Calf SMR,2.3
556,Speed Box Squat,1.9
556,Dumbbell farmer's walk,3.2
556,Rower,2.9
556,Behind-the-head push-press,3.2
557,King Maker Barbell Bench Press,4.9
557,Lateral box jump,3.5
557,Reach-roll-lift combo,4.9
557,Dumbbell floor press,2.1
557,Sled Push,4.8
557,Shadow boxing,3.1
557,Clean and jerk,2.5
558,Standing concentration curl,1.5
558,Skip,4.6
558,Calf SMR,3.8
558,Barbell deficit deadlift,1.3
558,Tire flip,3.6
558,Treadmill running,4.0
558,Power snatch-,4.2
559,TBS Skullcrusher,2.2
559,Wall ball toss,4.7
559,Kneeling hip flexor stretch,2.7
559,Dumbbell floor press,2.8
559,Tire flip,1.5
559,Burpee,2.4
559,Behind-the-head push-press,3.1
560,Dumbbell pull-over,4.7
560,90-degree jump squat,3.0
560,Alternating lunge jump,2.2
560,Board bench press,4.6
560,Dumbbell farmer's walk,4.0
560,Rower,4.6
560,Clean and jerk,1.3
561,Smith machine front squat,4.6
561,Carioca quick step,2.6
561,Lower back SMR,1.9
561,Barbell deficit deadlift,2.1
561,Tire flip,3.9
561,Burpee,2.6
561,Behind-the-head push-press,4.9
562,Hollow-body abduction,1.5
562,In-out jump squat,2.5
562,Standing side bend stretch,3.4
562,Rack pull,3.0
562,Bear crawl sled drag,4.1
562,High knees,4.4
562,Push-press,4.5
563,AM Cable Biceps Curl,1.7
563,Running lunge,3.0
563,Standing hamstring stretch,3.9
563,Good Morning,4.5
563,Sled Push,3.4
563,Stair climber,3.2
563,Behind-the-head push-press,2.8
564,Single-arm cable push-down,4.6
564,Dumbbell lateral hop,1.0
564,Calf SMR,3.2
564,Barbell back squat to box,2.6
564,Sled Push,3.7
564,Stairmaster,2.1
564,Push-press,1.4
565,King Maker Standing Dumbbell Shoulder Press,4.8
565,Broad jump,3.1
565,Standing leg swing,2.6
565,Rack pull,1.2
565,Tire flip,1.5
565,Sled push-,4.8
565,Behind-the-head push-press,1.9
566,Dumbbell hang snatch,3.6
566,Southpaw sprawl,3.4
566,Single-leg lying cross-over stretch,1.9
566,Dumbbell floor press,2.7
566,Sled Push,1.6
566,Stationary bike,1.6
566,Behind-the-head push-press,3.4
567,King Maker Barbell Back Squat,2.7
567,Sprawl frog kick,3.5
567,Lower back SMR,2.1
567,Board bench press,4.8
567,Sled Push,2.1
567,Stairmaster,2.8
567,Push-jerk,3.8
568,Medicine ball pass,3.9
568,Lateral cone hop,4.6
568,Half bird dog,4.2
568,Speed Box Squat,2.5
568,Dumbbell farmer's walk,3.8
568,Sled push-,4.0
568,Push-press,1.6
569,Diamond push-up,1.3
569,Gorilla squat,3.4
569,Alternating standing glute stretch,3.0
569,Speed Box Squat,2.6
569,Dumbbell farmer's walk,4.1
569,Shuttle run,1.2
569,Power snatch-,1.6
570,EZ-Bar Skullcrusher,3.6
570,Sprawl frog kick,3.3
570,Inchworm,2.5
570,Good Morning,2.8
570,Dumbbell farmer's walk,2.9
570,Burpee,3.5
570,Behind-the-head push-press,1.9
571,30 Shoulder Tap,1.5
571,Split Jump,2.7
571,Lying groin stretch with band,2.6
571,Sumo deadlift,3.6
571,Bear crawl sled drag,4.1
571,Sled push-,2.4
571,Clean and jerk,2.9
572,Wide-grip hands-elevated push-up,4.3
572,Broad jump,4.4
572,Child's pose,3.5
572,Glute Ham Raise,3.9
572,Tire flip,4.9
572,Treadmill running,1.6
572,Push-press,2.0
573,Leg extension,1.2
573,Jumping knee up-down,1.5
573,Child's pose,1.8
573,Rack pull,4.0
573,Tire flip,1.9
573,Stair climber,3.6
573,Push-press,1.4
574,Kettlebell upright row,1.1
574,In-out jump squat,1.2
574,Exercise ball torso rotation,1.6
574,Rack pull,3.8
574,Tire flip,2.3
574,Stairmaster,3.1
574,Clean and jerk,3.6
575,Standing One-Arm Shoulder Press - Gethin Variation,4.5
575,Burpee box jump,3.2
575,Shoulder T,3.1
575,Barbell Hip Thrust,1.9
575,Dumbbell farmer's walk,2.2
575,Sled push-,3.9
575,Clean and jerk,1.5
576,Incline anti-gravity shoulder press,4.8
576,Knee Tuck Jump,1.4
576,Arm circle,2.3
576,Barbell deficit deadlift,3.6
576,Bear crawl sled drag,2.2
576,Burpee,4.9
576,Clean and jerk,4.2
577,Dumbbell Alternate Bicep Curl,3.9
577,Dumbbell lateral hop,4.3
577,Single-leg balance and reach,4.3
577,Board bench press,4.1
577,Tire flip,1.1
577,Treadmill jogging,3.9
577,Power snatch-,2.1
578,Ab Roller,1.1
578,Dumbbell lateral hop,2.3
578,Single-leg balance and reach,3.7
578,Glute Ham Raise,2.3
578,Tire flip,1.9
578,Treadmill running,3.7
578,Behind-the-head push-press,4.6
579,FYR Air Squat,2.7
579,Wall sprawl,3.8
579,Bar shoulder extension stretch,4.3
579,Barbell glute bridge,1.7
579,Sled Push,3.5
579,Treadmill walking,3.2
579,Clean and jerk,3.1
580,Seated palms-down wrist curl,1.9
580,Medicine ball slam,4.2
580,Exercise ball torso rotation,4.4
580,Barbell Hip Thrust,3.7
580,Tire flip,2.7
580,Sled push-,3.2
580,Clean and jerk,3.8
581,Bench Dip - Gethin Variation,4.5
581,Jumping jack-,4.3
581,Child's pose,2.6
581,Speed Box Squat,2.9
581,Tire flip,1.8
581,Stairmaster,4.8
581,Push-jerk,3.5
582,Crunch,1.6
582,Lateral hop,4.1
582,Reach-roll-lift combo,1.8
582,Board bench press,4.4
582,Sled Push,1.3
582,Shadow boxing,1.3
582,Clean and jerk,3.4
583,King Maker Barbell Deadlift,1.5
583,Sit-up with single-arm overhand throw,2.2
583,Iliotibial band SMR,2.6
583,Barbell deficit deadlift,4.6
583,Dumbbell farmer's walk,4.1
583,Bear crawl fire feet,3.9
583,Power snatch-,3.5
584,UP Triceps Extension Straight-Bar Push-Down,4.3
584,Burpee to pull-up,4.6
584,Lying glute stretch,1.8
584,Dumbbell floor press,2.9
584,Tire flip,1.5
584,Treadmill walking,4.7
584,Push-press,4.6
585,Incline Push-Up,4.3
585,Slalom jumps,4.6
585,Bar shoulder extension stretch,2.2
585,Barbell glute bridge,5.0
585,Sled Push,1.9
585,Plate push,2.4
585,Push-jerk,1.1
586,Seated Calf Raise,2.1
586,Burpee to pull-up,4.3
586,Rhomboids SMR,3.0
586,Barbell back squat to box,3.5
586,Sled Push,3.2
586,Treadmill walking,1.5
586,Push-jerk,4.1
587,Single-leg leg extension-,3.6
587,90-degree jump squat,4.0
587,World's greatest stretch,4.6
587,Barbell glute bridge,4.9
587,Tire flip,2.4
587,Stair climber,1.9
587,Power snatch-,2.1
588,Bench oblique crunch,4.0
588,Knee Tuck Jump,3.9
588,Kneeling hip flexor stretch,3.5
588,Barbell glute bridge,2.9
588,Sled Push,3.9
588,Stairmaster,1.3
588,Behind-the-head push-press,3.7
589,FYR Push-Up,1.3
589,Sledgehammer swing,3.4
589,Quadriceps SMR,2.2
589,Barbell back squat to box,4.9
589,Sled Push,3.6
589,Stairmaster,4.9
589,Clean and jerk,4.8
590,Reverse-grip cable straight-bar push-down,1.2
590,Slalom jumps,2.6
590,Wall calf stretch,4.8
590,Rack pull,4.3
590,Tire flip,3.7
590,Shuttle run,4.7
590,Behind-the-head push-press,4.6
591,Negative pull-up,4.5
591,Burpee box jump,3.6
591,Iliotibial band SMR,1.9
591,Dumbbell floor press,3.9
591,Tire flip,1.3
591,Jumping Jack,2.9
591,Power snatch-,4.7
592,Side plank,3.0
592,Knee Tuck Jump,3.5
592,Kneeling hip flexor stretch,2.4
592,Good Morning,1.8
592,Sled Push,3.6
592,Sled push-,2.1
592,Push-jerk,4.9
593,Rope Lat Pull-down - Gethin Variation,2.4
593,Lateral box jump,3.5
593,Lying quad stretch with band,2.6
593,Good Morning,2.4
593,Tire flip,4.3
593,Plate push,3.0
593,Behind-the-head push-press,4.9
594,Bent-Over Dumbbell Row - Gethin Variation,2.6
594,Medicine Ball Chest Pass,3.1
594,Exercise ball torso rotation,3.6
594,Barbell back squat to box,1.4
594,Tire flip,2.1
594,Treadmill walking,1.9
594,Power snatch-,3.4
595,Exercise ball leg curl,4.5
595,Jumping knee up-down,2.1
595,Child's pose,2.9
595,Barbell glute bridge,1.4
595,Dumbbell farmer's walk,2.1
595,Treadmill running,1.5
595,Push-jerk,3.5
596,FYR Sprawl,2.0
596,In-out jump squat,3.2
596,Standing hip circle,4.0
596,Barbell glute bridge,3.7
596,Dumbbell farmer's walk,4.7
596,Burpee,1.5
596,Push-press,1.6
597,TBS Dumbbell Romanian Deadlift,1.5
597,Burpee over barbell,1.3
597,Lying quad stretch with band,1.0
597,Good Morning,2.1
597,Tire flip,3.6
597,Rower,4.8
597,Push-jerk,1.3
598,UP Hamstring Curl,2.7
598,Medicine Ball Chest Pass,1.2
598,Inchworm,3.5
598,Board bench press,4.1
598,Bear crawl sled drag,2.6
598,High knees,2.6
598,Clean and jerk,4.8
599,Barbell hip thrust-,2.2
599,In-out jump squat,3.7
599,Arm circle,1.4
599,Glute Ham Raise,3.1
599,Tire flip,4.7
599,Jumping rope,1.5
599,Push-press,3.7
600,Smith machine end-grip shoulder press,3.5
600,Box Jump (Multiple Response),4.3
600,Crab single-arm reach,4.6
600,Glute Ham Raise,3.7
600,Bear crawl sled drag,4.6
600,Treadmill walking,2.7
600,Push-jerk,2.7
601,Wall squat,2.4
601,Speed skater,2.3
601,Standing side bend stretch,3.2
601,Glute Ham Raise,2.1
601,Bear crawl sled drag,3.1
601,Shuttle run,4.1
601,Push-press,3.6
602,Feet-elevated plank on ball,4.9
602,Depth jump box jump,4.9
602,Kneeling hip flexor stretch,2.5
602,Barbell glute bridge,2.5
602,Tire flip,5.0
602,Treadmill jogging,1.4
602,Clean and jerk,2.1
603,Step-up with knee raise,1.6
603,Dumbbell jump squat,5.0
603,Single-leg lying cross-over stretch,3.9
603,Barbell glute bridge,3.0
603,Sled Push,1.9
603,Stair climber,3.5
603,Power snatch-,4.5
604,Cable cross-over,3.9
604,Burpee over barbell,4.7
604,Lying hamstring stretch with band,2.6
604,Barbell deficit deadlift,4.5
604,Bear crawl sled drag,1.5
604,Elliptical trainer,2.9
604,Push-jerk,4.7
605,Seated Calf Raise,4.0
605,Medicine ball slam,4.4
605,Inchworm,1.1
605,Sumo deadlift,2.5
605,Sled Push,2.9
605,Stairmaster,3.9
605,Push-jerk,2.8
606,FYR Kettlebell Power Clean,4.3
606,Skip,3.7
606,Half bird dog,2.3
606,Board bench press,2.6
606,Tire flip,2.0
606,Treadmill jogging,1.8
606,Push-press,4.2
607,TBS Inverted Row,2.1
607,Medicine ball partner twist,4.2
607,Calf SMR,3.2
607,Barbell back squat to box,3.0
607,Bear crawl sled drag,4.7
607,Bear crawl fire feet,2.4
607,Push-jerk,2.9
608,FYR Air Squat,4.0
608,Broad jump,1.2
608,World's greatest stretch,4.8
608,Barbell deficit deadlift,3.2
608,Tire flip,4.6
608,Stairmaster,4.6
608,Clean and jerk,4.6
609,Diamond push-up,3.0
609,Scissors Jump,2.5
609,Lower back SMR,1.4
609,Glute Ham Raise,2.9
609,Dumbbell farmer's walk,1.3
609,Shuttle run,3.7
609,Clean and jerk,3.7
610,UP Quad Extension,3.9
610,Burpee over barbell,5.0
610,Kneeling hip flexor stretch,2.9
610,Glute Ham Raise,3.5
610,Tire flip,2.5
610,Stairmaster,2.4
610,Clean and jerk,2.5
611,L-sit chin-up,4.1
611,Burpee to pull-up,1.1
611,Reverse lunge,4.6
611,Speed Box Squat,1.5
611,Tire flip,4.9
611,Jumping Jack,3.2
611,Push-press,3.9
612,Head-on-bench dumbbell rear delt raise,3.3
612,Dumbbell lateral hop,1.1
612,Standing leg swing,4.0
612,Glute Ham Raise,2.4
612,Tire flip,1.0
612,Stairmaster,4.0
612,Push-press,4.2
613,Decline leg lift,2.5
613,In-out jump squat,2.1
613,World's greatest stretch,1.9
613,Barbell deficit deadlift,4.1
613,Tire flip,4.7
613,Sled push-,4.5
613,Push-jerk,2.0
614,Leg Press,1.7
614,Knee Tuck Jump,2.6
614,Arm circle,1.3
614,Dumbbell floor press,3.5
614,Sled Push,2.4
614,Treadmill walking,4.7
614,Power snatch-,3.3
615,Cable stiff-legged deadlift,3.1
615,Sprawl frog kick,4.1
615,Inchworm,1.2
615,Barbell Hip Thrust,4.0
615,Tire flip,2.8
615,Elliptical trainer,4.2
615,Push-press,4.7
616,Exercise ball superman,4.6
616,Sledgehammer swing,1.4
616,Iliotibial band SMR,2.2
616,Barbell deficit deadlift,1.8
616,Sled Push,1.3
616,Stationary bike,3.2
616,Push-jerk,3.9
617,Single-arm dumbbell floor press,2.5
617,Running lunge,2.3
617,Lunge glute stretch,1.4
617,Sumo deadlift,2.9
617,Bear crawl sled drag,3.3
617,Sled push-,2.1
617,Push-jerk,1.8
618,Double Kettlebell Push Press,1.1
618,Medicine ball ninja,1.7
618,Lunge glute stretch,3.2
618,Dumbbell floor press,3.6
618,Bear crawl sled drag,3.1
618,Stationary bike,1.9
618,Push-jerk,2.6
619,Feet-elevated push-up,3.0
619,Wall mountain climber,2.7
619,Quadriceps SMR,2.4
619,Speed Box Squat,2.7
619,Bear crawl sled drag,1.2
619,Stair climber,2.8
619,Push-jerk,3.7
620,Barbell Front-To-Back Squat,3.8
620,Dumbbell lateral hop,3.3
620,Rhomboids SMR,4.5
620,Rack pull,2.5
620,Tire flip,3.8
620,Stationary bike,1.4
620,Behind-the-head push-press,1.2
621,Weighted sit-up,3.8
621,In-out jump squat,4.7
621,Lying quad stretch with band,2.1
621,Dumbbell floor press,4.8
621,Dumbbell farmer's walk,3.2
621,Sled push-,2.6
621,Push-press,2.9
622,Suitcase crunch,2.4
622,Skip,3.7
622,Wall calf stretch,3.7
622,Dumbbell floor press,2.5
622,Tire flip,3.7
622,Stair climber,1.8
622,Power snatch-,1.3
623,Incline Rear-Delt Fly - Gethin Variation,5.0
623,Depth jump box jump,3.5
623,Brachialis SMR,1.9
623,Barbell back squat to box,2.1
623,Bear crawl sled drag,2.0
623,Sled push-,2.0
623,Push-jerk,4.0
624,Leg Extensions,4.2
624,Burpee to pull-up,4.4
624,Alternating standing glute stretch,1.9
624,Barbell back squat to box,4.1
624,Sled Push,1.1
624,Treadmill walking,3.7
624,Power snatch-,2.0
625,Banded dip,2.7
625,Wall mountain climber,3.2
625,Alternating standing glute stretch,3.2
625,Dumbbell floor press,4.6
625,Tire flip,2.0
625,Treadmill jogging,4.9
625,Clean and jerk,1.3
626,Smith machine straight-legged hip raise,2.7
626,Knee Tuck Jump,1.9
626,Latissimus dorsi SMR,4.5
626,Speed Box Squat,2.4
626,Sled Push,2.1
626,High knees,1.1
626,Behind-the-head push-press,3.7
627,Standing palms-in shoulder press,1.6
627,Medicine ball scoop throw,4.5
627,Brachialis SMR,4.7
627,Barbell deficit deadlift,1.7
627,Bear crawl sled drag,2.3
627,Bear crawl fire feet,1.6
627,Push-jerk,3.0
628,Standing behind-the-back wrist curl,1.6
628,Side-to-side box skip,1.6
628,Crab single-arm reach,1.8
628,Board bench press,4.9
628,Sled Push,2.8
628,Sled push-,1.5
628,Clean and jerk,3.8
629,Spoto press,4.8
629,In-out jump squat,4.8
629,Lower back SMR,2.9
629,Barbell glute bridge,2.1
629,Tire flip,2.7
629,Bear crawl fire feet,1.7
629,Power snatch-,1.2
630,Kneeling quad thoracic stretch,2.9
630,Medicine ball ninja,1.7
630,Toe Touchers,4.2
630,Glute Ham Raise,1.1
630,Dumbbell farmer's walk,3.1
630,Jumping rope,2.8
630,Push-jerk,2.9
631,Curtsy lunge,1.2
631,Dumbbell seated box jump,1.1
631,Iliotibial band SMR,4.1
631,Barbell deficit deadlift,4.5
631,Dumbbell farmer's walk,4.9
631,Stairmaster,4.4
631,Push-press,4.8
632,Lying Leg Curl - Gethin Variation,4.8
632,Lateral hop,1.1
632,Piriformis SMR,2.0
632,Glute Ham Raise,3.2
632,Sled Push,2.6
632,Jumping rope,2.6
632,Clean and jerk,3.1
633,Double-kettlebell shoulder press,1.5
633,Wall sprawl,2.0
633,Superman,2.2
633,Barbell deficit deadlift,1.6
633,Bear crawl sled drag,3.2
633,Jumping rope,4.4
633,Push-press,4.1
634,Lunge hold dumbbell curl,5.0
634,Gorilla squat,4.0
634,Alternating lunge jump,4.0
634,Glute Ham Raise,5.0
634,Dumbbell farmer's walk,4.6
634,Jumping rope,4.0
634,Power snatch-,4.7
635,Spider lunge stretch,4.9
635,Bar Push-Up Smith Machine,4.0
635,Reverse lunge,1.0
635,Glute Ham Raise,1.1
635,Dumbbell farmer's walk,4.0
635,Shuttle run,1.9
635,Push-jerk,1.1
636,FYR Kettlebell Power Clean,4.9
636,Dumbbell lateral hop,2.7
636,Lying hamstring stretch with band,1.8
636,Glute Ham Raise,4.0
636,Bear crawl sled drag,4.7
636,Sled push-,4.7
636,Push-press,1.4
637,Dumbbell front raise,1.9
637,Speed skater,1.6
637,Single-leg lying cross-over stretch,3.9
637,Sumo deadlift,4.1
637,Sled Push,3.0
637,Stairmaster,4.1
637,Clean and jerk,4.0
